19316,114,1
115,115,1
5531,115,-1
10161,115,1
14724,115,-1
14763,115,1
19317,115,1
116,116,1
10159,116,-1
10162,116,1
14764,116,1
19318,116,1
117,117,1
5532,117,1
10160,117,-1
14725,117,-1
14765,117,1
19319,117,1
118,118,1
5532,118,-1
10161,118,-1
14726,118,-1
14766,118,1
19320,118,1
119,119,1
10162,119,-1
14727,119,-1
14767,119,1
19321,119,1
120,120,1
14768,120,1
19322,120,1
121,121,1
5533,121,1
10163,121,1
14728,121,-1
19323,121,1
122,122,1
5533,122,-1
10164,122,1
14729,122,-1
19324,122,1
123,123,1
5534,123,1
10163,123,-1
14730,123,-1
19325,123,1
124,124,1
5534,124,-1
10164,124,-1
14731,124,-1
19326,124,1
125,125,1
5535,125,1
10165,125,1
14732,125,-1
19327,125,1
126,126,1
5535,126,-1
10166,126,1
14733,126,-1
19328,126,1
127,127,1
10167,127,1
14734,127,-1
19329,127,1
128,128,1
5536,128,1
10168,128,1
14735,128,-1
19330,128,1
129,129,1
5536,129,-1
10169,129,1
14736,129,-1
19331,129,1
130,130,1
5537,130,1
10165,130,-1
14737,130,-1
19332,130,1
131,131,1
5537,131,-1
10166,131,-1
14738,131,-1
19333,131,1
132,132,1
10167,132,-1
10170,132,1
14739,132,-1
19334,132,1
133,133,1
5538,133,1
10168,133,-1
10171,133,1
14740,133,-1
19335,133,1
134,134,1
5538,134,-1
10169,134,-1
10172,134,1
14741,134,-1
19336,134,1
135,135,1
10170,135,-1
10173,135,1
14742,135,-1
19337,135,1
136,136,1
5539,136,1
10171,136,-1
10174,136,1
14743,136,-1
19338,136,1
137,137,1
5539,137,-1
10172,137,-1
10175,137,1
14744,137,-1
19339,137,1
138,138,1
10173,138,-1
14745,138,-1
19340,138,1
139,139,1
5540,139,1
14746,139,-1
19341,139,1
140,140,1
5540,140,-1
14747,140,-1
19342,140,1
141,141,1
5541,141,1
10174,141,-1
14748,141,-1
19343,141,1
142,142,1
5541,142,-1
10175,142,-1
14749,142,-1
19344,142,1
143,143,1
10176,143,1
14750,143,-1
19345,143,1
144,144,1
10177,144,1
14751,144,-1
19346,144,1
145,145,1
10176,145,-1
14752,145,-1
19347,145,1
146,146,1
10177,146,-1
10178,146,1
14753,146,-1
19348,146,1
147,147,1
10179,147,1
14754,147,-1
19349,147,1
148,148,1
10180,148,1
14755,148,-1
19350,148,1
149,149,1
10178,149,-1
14756,149,-1
19351,149,1
150,150,1
5542,150,1
10179,150,-1
14757,150,-1
19352,150,1
151,151,1
5542,151,-1
5543,151,1
14758,151,-1
19353,151,1
152,152,1
5543,152,-1
5544,152,1
14759,152,-1
19354,152,1
153,153,1
5544,153,-1
10180,153,-1
14760,153,-1
19355,153,1
154,154,1
10181,154,1
14761,154,-1
19356,154,1
155,155,1
5545,155,1
10182,155,1
14762,155,-1
19357,155,1
156,156,1
5545,156,-1
10183,156,1
14763,156,-1
19358,156,1
157,157,1
10181,157,-1
10184,157,1
14764,157,-1
19359,157,1
158,158,1
5546,158,1
10182,158,-1
14765,158,-1
19360,158,1
159,159,1
5546,159,-1
10183,159,-1
14766,159,-1
19361,159,1
160,160,1
10184,160,-1
14767,160,-1
19362,160,1
161,161,1
14768,161,-1
19363,161,1
162,162,1
19364,162,1
163,163,1
5547,163,1
19365,163,1
164,164,1
5547,164,-1
19366,164,1
165,165,1
5548,165,1
10185,165,1
19367,165,1
166,166,1
5548,166,-1
10186,166,1
19368,166,1
167,167,1
5549,167,1
10185,167,-1
19369,167,1
168,168,1
5549,168,-1
10186,168,-1
19370,168,1
169,169,1
5550,169,1
10187,169,1
19371,169,1
170,170,1
5550,170,-1
5551,170,1
10188,170,1
19372,170,1
171,171,1
5551,171,-1
10189,171,1
19373,171,1
172,172,1
5552,172,1
10190,172,1
19374,172,1
173,173,1
5552,173,-1
5553,173,1
10187,173,-1
10191,173,1
19375,173,1
174,174,1
5553,174,-1
5554,174,1
10188,174,-1
10192,174,1
19376,174,1
175,175,1
5554,175,-1
10189,175,-1
10193,175,1
19377,175,1
176,176,1
5555,176,1
10190,176,-1
10194,176,1
19378,176,1
177,177,1
5555,177,-1
5556,177,1
10191,177,-1
10195,177,1
19379,177,1
178,178,1
5556,178,-1
5557,178,1
10192,178,-1
10196,178,1
19380,178,1
179,179,1
5557,179,-1
10193,179,-1
10197,179,1
19381,179,1
180,180,1
5558,180,1
10194,180,-1
19382,180,1
181,181,1
5558,181,-1
5559,181,1
10195,181,-1
19383,181,1
182,182,1
5559,182,-1
5560,182,1
10196,182,-1
19384,182,1
183,183,1
5560,183,-1
10197,183,-1
19385,183,1
184,184,1
19386,184,1
185,185,1
10198,185,1
19467,185,1
186,186,1
10198,186,-1
19468,186,1
187,187,1
14769,187,1
19563,187,1
188,188,1
14769,188,-1
14770,188,1
19564,188,1
189,189,1
5561,189,1
14771,189,1
19565,189,1
190,190,1
5561,190,-1
10199,190,1
14772,190,1
19566,190,1
191,191,1
5562,191,1
10199,191,-1
10200,191,1
14773,191,1
19567,191,1
192,192,1
5562,192,-1
10201,192,1
14774,192,1
19568,192,1
193,193,1
5563,193,1
10200,193,-1
10202,193,1
14775,193,1
19569,193,1
194,194,1
5563,194,-1
10201,194,-1
10203,194,1
14776,194,1
19570,194,1
195,195,1
5564,195,1
10202,195,-1
10204,195,1
14777,195,1
19571,195,1
196,196,1
5564,196,-1
10203,196,-1
10205,196,1
14778,196,1
19572,196,1
197,197,1
5565,197,1
10204,197,-1
10206,197,1
14770,197,-1
14779,197,1
19573,197,1
198,198,1
5565,198,-1
10205,198,-1
10207,198,1
14780,198,1
19574,198,1
199,199,1
5566,199,1
10206,199,-1
14781,199,1
19575,199,1
200,200,1
5566,200,-1
10207,200,-1
14782,200,1
19576,200,1
201,201,1
19387,201,1
202,202,1
5567,202,1
10208,202,1
14783,202,1
19577,202,1
203,203,1
5567,203,-1
5568,203,1
10209,203,1
14784,203,1
19578,203,1
204,204,1
5568,204,-1
10210,204,1
14785,204,1
19579,204,1
205,205,1
5569,205,1
10211,205,1
14786,205,1
19667,205,1
206,206,1
5569,206,-1
5570,206,1
10212,206,1
14787,206,1
19668,206,1
207,207,1
5570,207,-1
10213,207,1
14788,207,1
19669,207,1
208,208,1
10214,208,1
14789,208,1
19873,208,1
209,209,1
5571,209,1
10215,209,1
14790,209,1
19670,209,1
210,210,1
5571,210,-1
5572,210,1
10216,210,1
14791,210,1
19671,210,1
211,211,1
5572,211,-1
5573,211,1
10217,211,1
14792,211,1
19672,211,1
212,212,1
5573,212,-1
5574,212,1
10218,212,1
14793,212,1
20002,212,1
213,213,1
5574,213,-1
10219,213,1
14794,213,1
20003,213,1
214,214,1
5575,214,1
10208,214,-1
10220,214,1
14795,214,1
19580,214,1
215,215,1
5575,215,-1
5576,215,1
10209,215,-1
10221,215,1
14796,215,1
19581,215,1
216,216,1
5576,216,-1
10210,216,-1
10222,216,1
14797,216,1
19582,216,1
217,217,1
5577,217,1
10211,217,-1
10223,217,1
14798,217,1
19673,217,1
218,218,1
5577,218,-1
5578,218,1
10212,218,-1
10224,218,1
14799,218,1
19674,218,1
219,219,1
5578,219,-1
10213,219,-1
10225,219,1
14800,219,1
19675,219,1
220,220,1
10214,220,-1
14801,220,1
19874,220,1
221,221,1
5579,221,1
10215,221,-1
10226,221,1
14802,221,1
19676,221,1
222,222,1
5579,222,-1
5580,222,1
10216,222,-1
10227,222,1
14803,222,1
19677,222,1
223,223,1
5580,223,-1
5581,223,1
10217,223,-1
10228,223,1
14804,223,1
19678,223,1
224,224,1
5581,224,-1
5582,224,1
10218,224,-1
10229,224,1
14805,224,1
20004,224,1
225,225,1
5582,225,-1
10219,225,-1
10230,225,1
14806,225,1
20005,225,1
226,226,1
5583,226,1
10220,226,-1
14771,226,-1
14807,226,1
19583,226,1
227,227,1
5583,227,-1
5584,227,1
10221,227,-1
10231,227,1
14772,227,-1
14808,227,1
19584,227,1
228,228,1
5584,228,-1
5585,228,1
10222,228,-1
10232,228,1
14809,228,1
19679,228,1
229,229,1
5585,229,-1
5586,229,1
10233,229,1
14810,229,1
19680,229,1
230,230,1
5586,230,-1
5587,230,1
10234,230,1
14811,230,1
19681,230,1
231,231,1
5587,231,-1
10235,231,1
14812,231,1
19682,231,1
232,232,1
5588,232,1
10223,232,-1
14813,232,1
19683,232,1
233,233,1
5588,233,-1
5589,233,1
10224,233,-1
14814,233,1
19684,233,1
234,234,1
5589,234,-1
10225,234,-1
14815,234,1
19685,234,1
235,235,1
5590,235,1
10226,235,-1
10236,235,1
14816,235,1
19686,235,1
236,236,1
5590,236,-1
5591,236,1
10227,236,-1
10237,236,1
14817,236,1
19687,236,1
237,237,1
5591,237,-1
5592,237,1
10228,237,-1
10238,237,1
14818,237,1
19688,237,1
238,238,1
5592,238,-1
5593,238,1
10229,238,-1
10239,238,1
14819,238,1
20006,238,1
239,239,1
5593,239,-1
10230,239,-1
10240,239,1
14820,239,1
20007,239,1
240,240,1
5594,240,1
10231,240,-1
10241,240,1
14773,240,-1
14821,240,1
19585,240,1
241,241,1
5594,241,-1
5595,241,1
10232,241,-1
10242,241,1
14774,241,-1
14822,241,1
19586,241,1
242,242,1
5595,242,-1
5596,242,1
10233,242,-1
10243,242,1
14823,242,1
19689,242,1
243,243,1
5596,243,-1
5597,243,1
10234,243,-1
10244,243,1
14824,243,1
19690,243,1
244,244,1
5597,244,-1
10235,244,-1
10245,244,1
14825,244,1
19691,244,1
245,245,1
5598,245,1
10236,245,-1
14826,245,1
19692,245,1
246,246,1
5598,246,-1
5599,246,1
10237,246,-1
10246,246,1
14827,246,1
19693,246,1
247,247,1
5599,247,-1
5600,247,1
10238,247,-1
10247,247,1
14828,247,1
20008,247,1
248,248,1
5600,248,-1
5601,248,1
10239,248,-1
10248,248,1
14829,248,1
20009,248,1
249,249,1
5601,249,-1
10240,249,-1
14830,249,1
20010,249,1
250,250,1
5602,250,1
10241,250,-1
10249,250,1
14775,250,-1
14831,250,1
19587,250,1
251,251,1
5602,251,-1
5603,251,1
10242,251,-1
10250,251,1
14776,251,-1
14832,251,1
19588,251,1
252,252,1
5603,252,-1
5604,252,1
10243,252,-1
10251,252,1
14833,252,1
19694,252,1
253,253,1
5604,253,-1
5605,253,1
10244,253,-1
10252,253,1
14834,253,1
19695,253,1
254,254,1
5605,254,-1
10245,254,-1
10253,254,1
14835,254,1
19696,254,1
255,255,1
5606,255,1
10246,255,-1
10254,255,1
14836,255,1
19697,255,1
256,256,1
5606,256,-1
5607,256,1
10247,256,-1
10255,256,1
14837,256,1
20011,256,1
257,257,1
5607,257,-1
10248,257,-1
10256,257,1
14838,257,1
20012,257,1
258,258,1
5608,258,1
10249,258,-1
10257,258,1
14777,258,-1
14839,258,1
19589,258,1
259,259,1
5608,259,-1
5609,259,1
10250,259,-1
10258,259,1
14778,259,-1
14840,259,1
19590,259,1
260,260,1
5609,260,-1
5610,260,1
10251,260,-1
10259,260,1
14841,260,1
19698,260,1
261,261,1
5610,261,-1
5611,261,1
10252,261,-1
10260,261,1
14842,261,1
19699,261,1
262,262,1
5611,262,-1
10253,262,-1
14843,262,1
19700,262,1
263,263,1
5612,263,1
10254,263,-1
10261,263,1
14844,263,1
20099,263,1
264,264,1
5612,264,-1
5613,264,1
10255,264,-1
10262,264,1
14845,264,1
20100,264,1
265,265,1
5613,265,-1
10256,265,-1
10263,265,1
14846,265,1
20101,265,1
266,266,1
5614,266,1
10257,266,-1
10264,266,1
14779,266,-1
14847,266,1
19591,266,1
267,267,1
5614,267,-1
5615,267,1
10258,267,-1
10265,267,1
14780,267,-1
14848,267,1
19592,267,1
268,268,1
5615,268,-1
5616,268,1
10259,268,-1
14849,268,1
19701,268,1
269,269,1
5616,269,-1
10260,269,-1
14850,269,1
19702,269,1
270,270,1
5617,270,1
10261,270,-1
14851,270,1
20102,270,1
271,271,1
5617,271,-1
5618,271,1
10262,271,-1
14852,271,1
20103,271,1
272,272,1
5618,272,-1
10263,272,-1
14853,272,1
20104,272,1
273,273,1
5619,273,1
10264,273,-1
14781,273,-1
14854,273,1
19593,273,1
274,274,1
5619,274,-1
10265,274,-1
14782,274,-1
14855,274,1
19594,274,1
275,275,1
19388,275,1
276,276,1
5620,276,1
10266,276,1
14856,276,1
19595,276,1
277,277,1
5620,277,-1
5621,277,1
10267,277,1
14857,277,1
19596,277,1
278,278,1
5621,278,-1
10268,278,1
14858,278,1
19597,278,1
279,279,1
10269,279,1
14859,279,1
19875,279,1
280,280,1
5622,280,1
10270,280,1
14860,280,1
19876,280,1
281,281,1
5622,281,-1
5623,281,1
10271,281,1
14861,281,1
19877,281,1
282,282,1
5623,282,-1
5624,282,1
10272,282,1
14862,282,1
19703,282,1
283,283,1
5624,283,-1
5625,283,1
10273,283,1
14863,283,1
19704,283,1
284,284,1
5625,284,-1
5626,284,1
10274,284,1
14864,284,1
19705,284,1
285,285,1
5626,285,-1
5627,285,1
10275,285,1
14865,285,1
20013,285,1
286,286,1
5627,286,-1
5628,286,1
10276,286,1
14866,286,1
20014,286,1
287,287,1
5628,287,-1
14867,287,1
20015,287,1
288,288,1
5629,288,1
10266,288,-1
10277,288,1
14783,288,-1
14868,288,1
19598,288,1
289,289,1
5629,289,-1
5630,289,1
10267,289,-1
10278,289,1
14784,289,-1
14869,289,1
19599,289,1
290,290,1
5630,290,-1
5631,290,1
10268,290,-1
10279,290,1
14785,290,-1
14870,290,1
19706,290,1
291,291,1
5631,291,-1
5632,291,1
10280,291,1
14871,291,1
19707,291,1
292,292,1
5632,292,-1
5633,292,1
10281,292,1
14872,292,1
19708,292,1
293,293,1
5633,293,-1
5634,293,1
10282,293,1
14873,293,1
19709,293,1
294,294,1
5634,294,-1
5635,294,1
10283,294,1
14874,294,1
19710,294,1
295,295,1
5635,295,-1
5636,295,1
10284,295,1
14875,295,1
19711,295,1
296,296,1
5636,296,-1
5637,296,1
10285,296,1
14876,296,1
19712,296,1
297,297,1
5637,297,-1
5638,297,1
10286,297,1
14877,297,1
19713,297,1
298,298,1
5638,298,-1
5639,298,1
10287,298,1
14786,298,-1
14878,298,1
19714,298,1
299,299,1
5639,299,-1
5640,299,1
10288,299,1
14787,299,-1
14879,299,1
19715,299,1
300,300,1
5640,300,-1
10289,300,1
14788,300,-1
14880,300,1
19716,300,1
301,301,1
10269,301,-1
10290,301,1
14789,301,-1
14881,301,1
19878,301,1
302,302,1
5641,302,1
10291,302,1
14882,302,1
19879,302,1
303,303,1
5641,303,-1
5642,303,1
10270,303,-1
10292,303,1
14883,303,1
19880,303,1
304,304,1
5642,304,-1
5643,304,1
10271,304,-1
10293,304,1
14884,304,1
19881,304,1
305,305,1
5643,305,-1
5644,305,1
10272,305,-1
10294,305,1
14790,305,-1
14885,305,1
19717,305,1
306,306,1
5644,306,-1
5645,306,1
10273,306,-1
10295,306,1
14791,306,-1
14886,306,1
19718,306,1
307,307,1
5645,307,-1
5646,307,1
10274,307,-1
10296,307,1
14792,307,-1
14887,307,1
19719,307,1
308,308,1
5646,308,-1
5647,308,1
10275,308,-1
10297,308,1
14793,308,-1
14888,308,1
20016,308,1
309,309,1
5647,309,-1
10276,309,-1
10298,309,1
14794,309,-1
14889,309,1
20017,309,1
310,310,1
5648,310,1
10277,310,-1
10299,310,1
14795,310,-1
14890,310,1
19600,310,1
311,311,1
5648,311,-1
5649,311,1
10278,311,-1
10300,311,1
14796,311,-1
14891,311,1
19601,311,1
312,312,1
5649,312,-1
5650,312,1
10279,312,-1
10301,312,1
14797,312,-1
14892,312,1
19602,312,1
313,313,1
5650,313,-1
5651,313,1
10280,313,-1
10302,313,1
14893,313,1
19720,313,1
314,314,1
5651,314,-1
5652,314,1
10281,314,-1
10303,314,1
14894,314,1
19721,314,1
315,315,1
5652,315,-1
5653,315,1
10282,315,-1
10304,315,1
14895,315,1
19722,315,1
316,316,1
5653,316,-1
5654,316,1
10283,316,-1
10305,316,1
14896,316,1
19723,316,1
317,317,1
5654,317,-1
5655,317,1
10284,317,-1
10306,317,1
14897,317,1
19724,317,1
318,318,1
5655,318,-1
5656,318,1
10285,318,-1
10307,318,1
14898,318,1
19725,318,1
319,319,1
5656,319,-1
5657,319,1
10286,319,-1
10308,319,1
14899,319,1
19726,319,1
320,320,1
5657,320,-1
5658,320,1
10287,320,-1
10309,320,1
14798,320,-1
14900,320,1
19727,320,1
321,321,1
5658,321,-1
5659,321,1
10288,321,-1
10310,321,1
14799,321,-1
14901,321,1
19728,321,1
322,322,1
5659,322,-1
10289,322,-1
10311,322,1
14800,322,-1
14902,322,1
19729,322,1
323,323,1
10290,323,-1
14801,323,-1
14903,323,1
19882,323,1
324,324,1
5660,324,1
10291,324,-1
10312,324,1
14904,324,1
19883,324,1
325,325,1
5660,325,-1
5661,325,1
10292,325,-1
10313,325,1
14905,325,1
19884,325,1
326,326,1
5661,326,-1
5662,326,1
10293,326,-1
10314,326,1
14906,326,1
19885,326,1
327,327,1
5662,327,-1
5663,327,1
10294,327,-1
10315,327,1
14802,327,-1
14907,327,1
19730,327,1
328,328,1
5663,328,-1
5664,328,1
10295,328,-1
10316,328,1
14803,328,-1
14908,328,1
19731,328,1
329,329,1
5664,329,-1
5665,329,1
10296,329,-1
10317,329,1
14804,329,-1
14909,329,1
19732,329,1
330,330,1
5665,330,-1
5666,330,1
10297,330,-1
10318,330,1
14805,330,-1
14910,330,1
20018,330,1
331,331,1
5666,331,-1
10298,331,-1
10319,331,1
14806,331,-1
14911,331,1
20019,331,1
332,332,1
5667,332,1
10299,332,-1
10320,332,1
14807,332,-1
14912,332,1
19603,332,1
333,333,1
5667,333,-1
5668,333,1
10300,333,-1
10321,333,1
14808,333,-1
14913,333,1
19604,333,1
334,334,1
5668,334,-1
5669,334,1
10301,334,-1
10322,334,1
14809,334,-1
14914,334,1
19605,334,1
335,335,1
5669,335,-1
5670,335,1
10302,335,-1
10323,335,1
14810,335,-1
14915,335,1
19733,335,1
336,336,1
5670,336,-1
5671,336,1
10303,336,-1
10324,336,1
14811,336,-1
14916,336,1
19734,336,1
337,337,1
5671,337,-1
5672,337,1
10304,337,-1
10325,337,1
14812,337,-1
14917,337,1
19735,337,1
338,338,1
5672,338,-1
5673,338,1
10305,338,-1
10326,338,1
14918,338,1
20177,338,1
339,339,1
5673,339,-1
5674,339,1
10306,339,-1
10327,339,1
14919,339,1
20178,339,1
340,340,1
5674,340,-1
5675,340,1
10307,340,-1
10328,340,1
14920,340,1
20179,340,1
341,341,1
5675,341,-1
5676,341,1
10308,341,-1
14921,341,1
20180,341,1
342,342,1
5676,342,-1
5677,342,1
10309,342,-1
10329,342,1
14813,342,-1
14922,342,1
19736,342,1
343,343,1
5677,343,-1
5678,343,1
10310,343,-1
14814,343,-1
14923,343,1
19737,343,1
344,344,1
5678,344,-1
10311,344,-1
14815,344,-1
14924,344,1
19738,344,1
345,345,1
5679,345,1
10312,345,-1
14925,345,1
19886,345,1
346,346,1
5679,346,-1
5680,346,1
10313,346,-1
14926,346,1
19887,346,1
347,347,1
5680,347,-1
5681,347,1
10314,347,-1
14927,347,1
19888,347,1
348,348,1
5681,348,-1
5682,348,1
10315,348,-1
10330,348,1
14816,348,-1
14928,348,1
19739,348,1
349,349,1
5682,349,-1
5683,349,1
10316,349,-1
10331,349,1
14817,349,-1
14929,349,1
19740,349,1
350,350,1
5683,350,-1
5684,350,1
10317,350,-1
10332,350,1
14818,350,-1
14930,350,1
19741,350,1
351,351,1
5684,351,-1
5685,351,1
10318,351,-1
10333,351,1
14819,351,-1
14931,351,1
20020,351,1
352,352,1
5685,352,-1
10319,352,-1
10334,352,1
14820,352,-1
14932,352,1
20021,352,1
353,353,1
5686,353,1
10320,353,-1
14933,353,1
19606,353,1
354,354,1
5686,354,-1
5687,354,1
10321,354,-1
10335,354,1
14821,354,-1
14934,354,1
19607,354,1
355,355,1
5687,355,-1
5688,355,1
10322,355,-1
10336,355,1
14822,355,-1
14935,355,1
19608,355,1
356,356,1
5688,356,-1
5689,356,1
10323,356,-1
10337,356,1
14823,356,-1
14936,356,1
19742,356,1
357,357,1
5689,357,-1
5690,357,1
10324,357,-1
10338,357,1
14824,357,-1
14937,357,1
19743,357,1
358,358,1
5690,358,-1
5691,358,1
10325,358,-1
10339,358,1
14825,358,-1
14938,358,1
19744,358,1
359,359,1
5691,359,-1
5692,359,1
10326,359,-1
14939,359,1
20181,359,1
360,360,1
5692,360,-1
5693,360,1
10327,360,-1
14940,360,1
20182,360,1
361,361,1
